system,classifier config id,classifier config label,start time,end time,system operative,reason for non operative,Alnus,Alnus normalized count,Betula,Betula normalized count,Carpinus,Carpinus normalized count,Corylus,Corylus normalized count,Cupressus,Cupressus normalized count,Fagus,Fagus normalized count,Fraxinus,Fraxinus normalized count,Pinaceae,Pinaceae normalized count,Platanus,Platanus normalized count,Poaceae,Poaceae normalized count,Populus,Populus normalized count,Quercus,Quercus normalized count,Water,Water normalized count,Taxus,Taxus normalized count,Ulmus,Ulmus normalized count,---,--- normalized count
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,09.07.25 06:30:00 UTC,09.07.25 07:30:00 UTC,Yes,,0,0,1.25,3,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,2,0,0,0,0,0,0,0.4166666666666667,1,0.8333333333333334,2,0.8333333333333334,2,0,0,89.16666666666667,214
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,09.07.25 07:30:00 UTC,09.07.25 08:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.666666666666667,16,0,0,0.8333333333333334,2,0,0,0.4166666666666667,1,11.666666666666668,28,0.4166666666666667,1,0,0,275.4166666666667,661
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,09.07.25 08:30:00 UTC,09.07.25 09:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,2,0,0,0,0,1.25,3,0,0,0,0,57.5,138
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,09.07.25 09:30:00 UTC,09.07.25 10:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,3,0.8333333333333334,2,0,0,0,0,47.5,114
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,09.07.25 10:30:00 UTC,09.07.25 11:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,1,0.4166666666666667,1,1.25,3,0,0,0,0,40,96
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,09.07.25 11:30:00 UTC,09.07.25 12:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,1,0,0,0,0,0,0,0,0,0.4166666666666667,1,0,0,0,0,47.083333333333336,113
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,09.07.25 12:30:00 UTC,09.07.25 13:30:00 UTC,Yes,,0,0,0.4166666666666667,1,0,0,0,0,0.4166666666666667,1,0,0,0,0,0.4166666666666667,1,0,0,0,0,0,0,0.4166666666666667,1,1.6666666666666667,4,0,0,0,0,220,528
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,09.07.25 13:30:00 UTC,09.07.25 14:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,3,0,0,5.833333333333334,14,0.8333333333333334,2,0,0,1149.1027875,2757.84669
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,09.07.25 14:30:00 UTC,09.07.25 15:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,1.6666666666666667,4,0,0,0,0,0,0,0,0,0.4166666666666667,1,0,0,0,0,10.416666666666668,25,0,0,0,0,552.5,1326
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,09.07.25 15:30:00 UTC,09.07.25 16:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,1,0,0,0,0,0.8333333333333334,2,0,0,0,0,5,12,0,0,0,0,1158.8859625,2781.32631
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,09.07.25 16:30:00 UTC,09.07.25 17:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,1,0,0,0,0,3.3416333333333332,8.019919999999999,0,0,0,0,2644.867983333333,6347.68316
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,09.07.25 17:30:00 UTC,09.07.25 18:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0.8333333333333334,2,0,0,0,0,0.4166666666666667,1,0,0,1.6666666666666667,4,0,0,0,0,13.75,33,0,0,0,0,1547.3408875,3713.61813
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,09.07.25 18:30:00 UTC,09.07.25 19:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6666666666666667,4,0,0,0.8333333333333334,2,0,0,0.4166666666666667,1,0.4166666666666667,1,0,0,0,0,120.83333333333334,290
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,09.07.25 19:30:00 UTC,09.07.25 20:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0.4166666666666667,1,0,0,0,0,1.25,3,0,0,0.4166666666666667,1,0,0,0,0,2.0833333333333335,5,0.4166666666666667,1,0,0,140.83333333333334,338
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,09.07.25 20:30:00 UTC,09.07.25 21:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,1,0.8333333333333334,2,0,0,0,0,0,0,129.16666666666669,310
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,09.07.25 21:30:00 UTC,09.07.25 22:30:00 UTC,Yes,,0,0,0.4166666666666667,1,0,0,0,0,0.4166666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,1,0,0,79.58333333333334,191
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,09.07.25 22:30:00 UTC,09.07.25 23:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,1,0,0,0,0,0.4166666666666667,1,0,0,0,0,76.66666666666667,184
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,09.07.25 23:30:00 UTC,10.07.25 00:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,1,0,0,0,0,0,0,54.583333333333336,131
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,10.07.25 00:30:00 UTC,10.07.25 01:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,1,0,0,0,0,0,0,0,0,0.4166666666666667,1,0.4166666666666667,1,0,0,50.41666666666667,121
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,10.07.25 01:30:00 UTC,10.07.25 02:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0.4166666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,1,0,0,0,0,0,0,83.33333333333334,200
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,10.07.25 02:30:00 UTC,10.07.25 03:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,1,0,0,0,0,0,0,62.083333333333336,149
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,10.07.25 03:30:00 UTC,10.07.25 04:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,1,0,0,0,0,0,0,0,0,0,0,44.16666666666667,106
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,10.07.25 04:30:00 UTC,10.07.25 05:30:00 UTC,Yes,,0,0,0.4166666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,1,0.4166666666666667,1,0,0,0,0,0,0,0,0,0,0,52.5,126
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,10.07.25 05:30:00 UTC,10.07.25 06:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.833333333333336,98
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,10.07.25 06:30:00 UTC,10.07.25 07:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.583333333333334,11,0,0,0,0,0,0,0,0,0,0,29.583333333333336,71
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,10.07.25 07:30:00 UTC,10.07.25 08:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0.4166666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.583333333333336,59
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,10.07.25 08:30:00 UTC,10.07.25 09:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.833333333333336,86
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,10.07.25 09:30:00 UTC,10.07.25 10:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,1,0,0,44.16666666666667,106
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,10.07.25 10:30:00 UTC,10.07.25 11:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,1,0,0,0,0,0,0,0.4166666666666667,1,0,0,49.583333333333336,119
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,10.07.25 11:30:00 UTC,10.07.25 12:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.916666666666668,67
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,10.07.25 12:30:00 UTC,10.07.25 13:30:00 UTC,Yes,,0,0,0.4166666666666667,1,0,0,0,0,0.4166666666666667,1,0,0,0,0,0,0,0,0,0.8333333333333334,2,0,0,0,0,0,0,0,0,0,0,139.58333333333334,335
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,10.07.25 13:30:00 UTC,10.07.25 14:30:00 UTC,Yes,,0,0,0.4166666666666667,1,0,0,0,0,1.25,3,0,0,0.4166666666666667,1,0,0,0,0,0,0,0,0,0,0,5,12,1.25,3,0,0,655,1572
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,10.07.25 14:30:00 UTC,10.07.25 15:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0.8333333333333334,2,0,0,0.4166666666666667,1,0,0,0.4166666666666667,1,1.6666666666666667,4,0.8333333333333334,2,0.8333333333333334,2,0,0,1.25,3,0,0,911.5933541666668,2187.82405
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,10.07.25 15:30:00 UTC,10.07.25 16:30:00 UTC,Yes,,0,0,0.4166666666666667,1,0,0,0,0,0.8333333333333334,2,0,0,0,0,0,0,0,0,1.25,3,0.4166666666666667,1,1.25,3,3.4395416666666665,8.2549,0,0,0.4166666666666667,1,2899.0713958333336,6957.77135
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,10.07.25 16:30:00 UTC,10.07.25 17:30:00 UTC,Yes,,0.4166666666666667,1,0.4166666666666667,1,0,0,0.4166666666666667,1,0.4678375000000001,1.12281,0,0,0,0,0,0,0,0,1.6666666666666667,4,0,0,1.3587833333333332,3.2610799999999998,4.583333333333334,11,1.25,3,0.4166666666666667,1,4224.639375000001,10139.1345
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,10.07.25 17:30:00 UTC,10.07.25 18:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0.4166666666666667,1,0,0,0,0,0,0,0,0,1.6666666666666667,4,0.4166666666666667,1,0.8333333333333334,2,9.615575,23.077379999999998,0,0,0,0,4780.838329166667,11474.01199
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,10.07.25 18:30:00 UTC,10.07.25 19:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,1,0.4166666666666667,1,0.4166666666666667,1,46.716120833333335,112.11869,0.4166666666666667,1,0,0,5016.829304166667,12040.39033
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,10.07.25 19:30:00 UTC,10.07.25 20:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0.4166666666666667,1,0,0,0,0,0,0,0,0,0.4166666666666667,1,0.4166666666666667,1,0.4166666666666667,1,0,0,0,0,0,0,87.08333333333334,209
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,10.07.25 20:30:00 UTC,10.07.25 21:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,1,0,0,0,0,0,0,0,0,37.5,90
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,10.07.25 21:30:00 UTC,10.07.25 22:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,1,0,0,27.5,66
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,10.07.25 22:30:00 UTC,10.07.25 23:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.416666666666668,61
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,10.07.25 23:30:00 UTC,11.07.25 00:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,60
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,11.07.25 00:30:00 UTC,11.07.25 01:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.833333333333336,74
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,11.07.25 01:30:00 UTC,11.07.25 02:30:00 UTC,Yes,,0,0,0.4166666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,1,0,0,0,0,0,0,0,0,0,0,68.33333333333334,164
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,11.07.25 02:30:00 UTC,11.07.25 03:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,1,0,0,0,0,37.5,90
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,11.07.25 03:30:00 UTC,11.07.25 04:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.333333333333336,80
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,11.07.25 04:30:00 UTC,11.07.25 05:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.833333333333336,50
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,11.07.25 05:30:00 UTC,11.07.25 06:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.416666666666668,49
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,11.07.25 06:30:00 UTC,11.07.25 07:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.91666666666667,91
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,11.07.25 07:30:00 UTC,11.07.25 08:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.833333333333336,98
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,11.07.25 08:30:00 UTC,11.07.25 09:30:00 UTC,Yes,,0,0,1.25,3,0,0,0,0,0.4166666666666667,1,0,0,0,0,0.4166666666666667,1,0,0,0.8333333333333334,2,0.4166666666666667,1,1.6666666666666667,4,4.166666666666667,10,0,0,0,0,415.83333333333337,998
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,11.07.25 09:30:00 UTC,11.07.25 10:30:00 UTC,Yes,,0,0,0.4166666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,1,0,0,0.8333333333333334,2,0,0,0.4166666666666667,1,0,0,178.75,429
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,11.07.25 10:30:00 UTC,11.07.25 11:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,1,0,0,0,0,137.08333333333334,329
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,11.07.25 11:30:00 UTC,11.07.25 12:30:00 UTC,Yes,,0,0,0.4166666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,1,2.0833333333333335,5,0,0,0.4166666666666667,1,6.375708333333335,15.301700000000002,0,0,0.4166666666666667,1,2989.5927083333336,7175.0225
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,11.07.25 12:30:00 UTC,11.07.25 13:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0.4166666666666667,1,0,0,0.4166666666666667,1,0,0,0,0,2.5539583333333336,6.1295,0,0,0,0,20.501250000000002,49.203,0,0,0,0,9262.213683333333,22229.31284
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,11.07.25 13:30:00 UTC,11.07.25 14:30:00 UTC,Yes,,0,0,0.4166666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0059833333333335,2.4143600000000003,1.2632291666666668,3.03175,0.4166666666666667,1,34.7223125,83.33355,0.4166666666666667,1,0,0,12561.816058333334,30148.35854
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,11.07.25 14:30:00 UTC,11.07.25 15:30:00 UTC,Yes,,0,0,0.5079375,1.21905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.62935416666667,174.31045,0,0,0,0,24918.63511666667,59804.72428
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,11.07.25 15:30:00 UTC,11.07.25 16:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.258137500000004,84.61953,0,0,0,0,21092.000833333335,50620.802
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,11.07.25 16:30:00 UTC,11.07.25 17:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.67939166666666,224.83053999999998,0,0,0,0,21114.401400000002,50674.56336
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,11.07.25 17:30:00 UTC,11.07.25 18:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.69729166666667,143.2735,0,0,0,0,24100.008087500002,57840.01941
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,11.07.25 18:30:00 UTC,11.07.25 19:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0.4166666666666667,1,0,0,0,0,0,0,0,0,0.8333333333333334,2,0,0,0.4166666666666667,1,20.043566666666667,48.10456,0.4166666666666667,1,0,0,11468.287600000001,27523.89024
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,11.07.25 19:30:00 UTC,11.07.25 20:30:00 UTC,Yes,,0,0,0.4166666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.04235,14.50164,0.4166666666666667,1,0.4166666666666667,1,2988.670004166667,7172.80801
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,11.07.25 20:30:00 UTC,11.07.25 21:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,2,0.4166666666666667,1,0,0,0,0,0,0,0,0,88.75,213
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,11.07.25 21:30:00 UTC,11.07.25 22:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,2,0,0,0,0,0,0,0,0,0,0,25.416666666666668,61
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,11.07.25 22:30:00 UTC,11.07.25 23:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.25,87
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,11.07.25 23:30:00 UTC,12.07.25 00:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,1,0,0,0,0,0,0,54.583333333333336,131
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,12.07.25 00:30:00 UTC,12.07.25 01:30:00 UTC,Yes,,0.4166666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.66666666666667,220
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,12.07.25 01:30:00 UTC,12.07.25 02:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0.4166666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,1,0,0,0,0,0,0,78.75,189
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,12.07.25 02:30:00 UTC,12.07.25 03:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,1,0,0,0.4166666666666667,1,0,0,0,0,0.4166666666666667,1,92.5,222
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,12.07.25 03:30:00 UTC,12.07.25 04:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.083333333333336,113
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,12.07.25 04:30:00 UTC,12.07.25 05:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,1,0,0,0,0,0,0,0,0,22.916666666666668,55
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,12.07.25 05:30:00 UTC,12.07.25 06:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,1,0.8333333333333334,2,0,0,0,0,36.66666666666667,88
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,12.07.25 06:30:00 UTC,12.07.25 07:30:00 UTC,Yes,,0,0,0.4166666666666667,1,0,0,0,0,0.4166666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,1,0,0,30.416666666666668,73
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,12.07.25 07:30:00 UTC,12.07.25 08:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,3,0,0,0,0,0.8333333333333334,2,0,0,0,0,82.08333333333334,197
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,12.07.25 08:30:00 UTC,12.07.25 09:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,2,0,0,0,0,0.8333333333333334,2,0,0,0,0,117.91666666666667,283
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,12.07.25 09:30:00 UTC,12.07.25 10:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,2,0,0,0.4166666666666667,1,0.4166666666666667,1,0,0,0,0,139.16666666666669,334
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,12.07.25 10:30:00 UTC,12.07.25 11:30:00 UTC,Yes,,0,0,0.4166666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,2,0.4166666666666667,1,0,0,0.4166666666666667,1,0.4166666666666667,1,0,0,313.33333333333337,752
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,12.07.25 11:30:00 UTC,12.07.25 12:30:00 UTC,Yes,,0,0,0.4166666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,6,0,0,0.8333333333333334,2,4.166666666666667,10,0.8333333333333334,2,0,0,3749.3382291666667,8998.41175
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,12.07.25 12:30:00 UTC,12.07.25 13:30:00 UTC,Yes,,0,0,1.25,3,0,0,0,0,0.8333333333333334,2,0,0,0,0,0,0,0,0,1.6666666666666667,4,0.4166666666666667,1,0,0,13.75,33,2.0950458333333333,5.02811,0.4166666666666667,1,3056.9045291666666,7336.57087
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,12.07.25 13:30:00 UTC,12.07.25 14:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,3.3333333333333335,8,0,0,0,0,0,0,0,0,3.75,9,0,0,0.8333333333333334,2,31.172083333333337,74.813,0.4166666666666667,1,0.4166666666666667,1,2635.5667208333334,6325.36013
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,12.07.25 14:30:00 UTC,12.07.25 15:30:00 UTC,Yes,,0,0,0.8333333333333334,2,0.4166666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,5.416666666666667,13,0.8333333333333334,2,0.4166666666666667,1,13.75,33,1.25,3,0,0,1235.0838,2964.20112
